ID,SMILES
EN300-1608889,Nc1ccc(Cl)c(I)c1Cl
EN300-1608967,CCCn1nccc1N.Cl
EN300-1608991,NC1CCOc2ccccc2C1
EN300-1608995,CC(F)(F)C1(CN)CCOCC1.Cl
EN300-1609001,Cl.NCC1(OCCO)CCS(=O)(=O)C1
EN300-1264911,Cl.NCC(O)CF
EN300-1265447,Cl.Nc1ccccc1Cl
EN300-1265920,Cc1c(C)c(C)c(N)c(C)c1C
EN300-1663079,Cl.NC1C2CCOCC12
EN300-1663110,Cc1nc(N)c2cccc(F)c2n1
EN300-1663228,Cl.N[C@@H]1COC[C@@H]1CO
EN300-1666305,CC(N)(Cc1ccccc1)C(N)=O
EN300-1666354,Cl.NCCC(N)=S
EN300-1666445,CC(C)NS(=O)(=O)c1ccccc1CN.Cl
EN300-1666453,Nc1cc(N2CCCCC2)ccn1
EN300-1666527,NC1CN(c2ccccc2)C1
EN300-1666544,CC(N)c1nnn(C)n1.Cl
EN300-1587693,CO[C@@H]1C[C@H](CN)N(c2ccncn2)C1.Cl.Cl
EN300-719577,CN1c2ccccc2C(N)CS1(=O)=O
EN300-8846787,Cc1nc(N)c2c(n1)NC(=O)C2(C)C
EN300-1692297,C=C[C@H]1C[C@H](N)CCO1
EN300-1692332,Cl.N[C@@H]1CSC[C@@H]1O
EN300-1692357,COCCN1C(=O)C[C@H](CN)[C@H]1c1cnn(C(C)C)c1
EN300-1692360,COCCn1cc([C@@H]2[C@@H](CN)CC(=O)N2C(C)(C)C)cn1
EN300-1692363,CN1C(=O)C[C@H](CN)[C@H]1c1cnn(-c2ccc(F)cc2)c1
EN300-1696982,COc1cccc(CS(=O)c2nc3ccc(N)cc3[nH]2)c1.Cl.Cl
EN300-1697068,CCc1nccn1-c1ccc(N)cc1F.Cl.Cl
EN300-1697078,Cl.NCc1cccc(C(=O)NC2CCC(=O)NC2=O)c1
EN300-1697130,C=C[C@@H]1CCC[C@@H](N)C1.Cl
EN300-1697137,Cl.NCC1CCCC2(CCOC2)O1
EN300-231237,Cn1cc(Cn2ncc(Cl)c2N)cn1
EN300-7354287,CC(N)C1CCCC1c1ccccc1
EN300-228371,Cc1cc(Cl)ccc1Oc1cc(N)cc([N+](=O)[O-])c1
EN300-229798,CC(N)Cn1ccc(C(F)(F)F)n1
EN300-184355,Cl.NCC(O)C(N)=O
EN300-92132,N#Cc1cc2c(nc1N)CCC2
EN300-191624,Cl.NCCc1ccccc1[N+](=O)[O-]
EN300-91622,Cc1cc(C)cc(CC(C)N)c1.Cl
EN300-89770,NC(=O)c1ccc2c(N)ncnc2c1
EN300-96872,Cl.NC(=O)C1CCCCC1N
EN300-269243,N[C@@H]1CCC[C@H]1OCc1ccccc1
EN300-215014,NCCC1(O)CCCOC1
EN300-261428,CCN(CCCN)C1CCCCC1
EN300-261599,CNC(=O)C(CN)Cc1ccccc1F.Cl
EN300-37083802,CC1CC(C)CC(O)(C(F)(F)CN)C1.Cl
EN300-1697460,Cl.NC(=O)[C@H]1CCC[C@@H](N)C1
EN300-1697542,CC[C@H](C)[C@@H](C)N.Cl
EN300-1697576,Cc1ccc(Cc2cnc(N)s2)cc1.Cl
EN300-1609227,NC1(CO)CCC(C(F)F)CC1
EN300-1609236,Cl.NCC1CCCSCC1
EN300-1609243,CC(N)c1cn(C)c2cc(Cl)ccc12.Cl
EN300-1653548,CC(C)OC[C@H](C)N.Cl
EN300-1663294,Cl.NCCCCCCN1C(=O)C=CC1=O
EN300-1666650,Cl.NCC12CCC(CO)(CC1)CO2
EN300-1666680,Cl.Cl.NC1Cc2cccnc2C1
EN300-1666728,Cc1ccn(-c2ccc(CN)cn2)n1
EN300-1667066,CN1CCO[C@@H](CN)[C@@H]1c1ccccc1
EN300-762925,COc1ccc(CCN)cc1Br
EN300-1692467,NCC1(CO)COCC2CCCCN21
EN300-1692556,Cl.Cl.Nc1cnc2ccsc2c1
EN300-232096,Cn1cc(C(N)CN2CCOCC2)cn1
EN300-232254,CCCn1cc(C)c(N)n1
EN300-237655,Cc1cc(C)c2sc(N)nc2c1
EN300-103748,Cc1ccc(CN)c(OC(C)(C)C)c1
EN300-103752,CCC(CN)Oc1cccc(Cl)c1.Cl
EN300-93294,Cl.NCC(CO)Cc1ccc(F)cc1
EN300-245627,CCC1(N)CCCCC1.Cl
EN300-266831,Cl.Nc1cnn(-c2ccccc2)c1C(F)F
EN300-22012043,Cl.Nc1cnn2c1OCCC2
EN300-1697764,Cc1nc(C(C)(C)N)n[nH]1.Cl.Cl
EN300-1697846,C[Si](C)(C)C#Cc1ccnc(N)n1
EN300-1698049,Nc1cc(C(F)(F)F)ncc1O
EN300-1698362,CN(C)c1ncnc(N)n1
EN300-1698417,Cl.NCCc1ccc(-n2cccn2)cc1
EN300-1698605,Cn1nc(N)n(-c2ccccc2)c1=O
EN300-1653561,C=CCC(C)(N)CC=C
EN300-1653607,CC1(N)CCN(c2ccccc2)CC1
EN300-1654388,CC(C)(N)c1ncc(Br)cn1.Cl
EN300-1654863,Cl.NC1(C2CCCc3ccccc32)CC1
EN300-1448453,CC1(C(N)CO)CC1
EN300-1600531,Nc1noc(O)n1
EN300-7129618,Nc1ncnc2[nH]nnc12
EN300-1663574,Cl.NCc1cccc2c1NC(=O)CO2
EN300-1663614,CC(C)c1cnc(N)nc1
EN300-1663624,CC1(c2cccc(CN)c2)NC(=O)NC1=O.Cl
EN300-1663747,Cl.Cl.NCCc1nncs1
EN300-1688949,Cl.Cl.NCc1cnn(CCO)c1
EN300-1692342,CC(C)c1ccc(N)c(F)c1
EN300-1692359,NCC1(CO)CCC1CO
EN300-1692361,CN1C(=O)C[C@H](CN)[C@H]1c1cnn(Cc2ccccc2)c1
EN300-1692645,Cc1nccnc1N.Cl
EN300-1692657,Cn1cncc1[C@@H]1CN(Cc2ccccc2)C[C@H]1N
EN300-215275,NCCn1cc(Cl)cn1
EN300-218285,Cl.NCc1nc2ccccc2c(=O)[nH]1
EN300-233603,Cc1cc(CN)cs1
EN300-262372,Nc1nc2cccc(Br)c2o1
EN300-229124,Cc1cc(OCn2nc(C)c(N)c2C)cc(C)c1Cl
EN300-232517,Cn1nc(N)c2cc([N+](=O)[O-])ccc21
EN300-232575,CCn1nccc1COc1ccccc1N
EN300-229583,CCOCn1cc(N)cn1
EN300-229693,Cc1cc(N)nn1Cc1ccccc1F
EN300-223510,CC(C)C1(N)CC1.Cl
EN300-7833610,Cc1nn(C)c2c(N)ncnc12
EN300-237774,Cc1c(Cl)ccc2sc(N)nc12
EN300-230369,Cc1cc(O)nc2ccc(N)cc12
EN300-246187,Cc1nc(N)ccc1C#N
EN300-243227,CNC(=O)n1cnc(C(N)=O)c1N
EN300-270265,Cl.NCc1cc(Cl)cc(Cl)c1
EN300-126834,NCc1ccc(CO)cc1
EN300-188047,CC1C(CN)CCN1C.Cl.Cl
EN300-295507,Cl.NC[C@@H]1CCCO1
EN300-297501,Cl.NCC1CCCO1
EN300-298057,Br.Nc1nc(-c2ccccc2C(F)(F)F)ns1
EN300-1643788,CC(C)(N)C1(O)COC1
EN300-1698874,CC(N)c1nccc(C(F)(F)F)n1.Cl
EN300-1698929,Nc1ccc2c(c1)NC(=O)CCC2
EN300-1698978,Cl.NC12CCCCCC1OCC2
EN300-1698981,Cc1noc(C(N)CO)n1.Cl
EN300-1655690,Cl.NC1(C2CCCO2)CCC1
EN300-1655714,Nc1cc(Cl)nc2ncnn12
EN300-1655742,Nc1c(F)ccc(Cl)c1CO
EN300-1608160,CC(C)c1ccnc(C(C)C)c1N
EN300-1608232,Nc1ncnc2[nH]ccc(=O)c12
EN300-1608363,Cl.Cn1c(N)nc2c1CCOC2
EN300-1663763,N[C@@H]1CCC[C@@H]1n1cccn1
EN300-1664259,Cc1cc(N)ccc1-c1cccnc1.Cl.Cl
EN300-1664705,Cl.NCC1(Sc2ccc(Br)cc2)CC1
EN300-1692380,Cc1ccc(C(N)CN(C)C)cc1
EN300-1692382,COc1cccc(C(O)C(C)N)c1.Cl
EN300-1692390,Cl.NC[C@@H](O)Cc1ccccc1
EN300-1692425,Nc1cccc(N2CCOCC2=O)c1
EN300-1692539,CC(N)Cc1c[nH]c2cc(F)c(F)cc12.Cl
EN300-315322,Cl.NC1C2Cc3c(Cl)cccc3C12
EN300-7381562,CC(C)Cn1c(CCN)nc2ccccc21.Cl.Cl
EN300-7385026,Cl.Cl.NCc1nccn1Cc1ccccc1
EN300-7409942,Nc1cc(F)c2oc(=O)[nH]c2c1
EN300-1692858,Cl.NCc1cnn(CCO)c1
EN300-223851,C[C@@H](N)C1CCCCO1.Cl
EN300-223296,Nc1nc2[nH]c(-c3cccc(Cl)c3)nc2c(=O)[nH]1
EN300-225786,Nc1nnnn1C1CC1
EN300-225951,CC1(F)CC(N)C1.Cl
EN300-226083,Cc1cc(CN)c(C)n1C.Cl
EN300-229872,Nc1ccccc1OC1CCCCC1
EN300-229888,Cc1nc2ccccc2n1-c1ccc(N)cc1
EN300-246519,C[C@@H](CN)N(C)C
EN300-226558,Cc1c(N)cnn1C1CCOC1
EN300-227248,NC(C1CC1)C(CO)C1CC1
EN300-197864,NC1CCN(c2nccs2)CC1
EN300-198146,CCC1CC1(N)c1ccc(Cl)cc1
EN300-254833,CCOc1ccc(N)c(F)c1
EN300-298667,CCC(C)(C)C(C)N.Cl
EN300-256011,CC1(C)CC(N)CO1
EN300-299385,Nc1nc(Cl)c(I)c(Cl)n1
EN300-299410,Cc1noc2cc(N)ccc12.Cl
EN300-299729,Cl.NC1CCC2(CCCC2)CC1
EN300-2691517,Cn1cnnc1Cc1cccc(N)c1
EN300-1699320,Nc1ncnc2c1cnn2Cc1cccc(F)c1
EN300-1659011,CC(=O)N1CCC(C)(N)CC1.Cl
EN300-1659462,CC(C)N1CCN(C(C)(C)CN)CC1
EN300-1659469,Cl.Cl.NC1CCN(c2n[nH]c(O)n2)CC1
EN300-1659501,C=CC(C)(N)CC.Cl
EN300-1659505,Cl.Cl.Cn1cc(CN)c(-c2ccccn2)n1
EN300-1659545,CC1(C)CN(CCN)c2ccccc2O1.Cl
EN300-1608856,Cc1cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c1C
EN300-1608882,NC1(C2CCCc3ccccc32)CC1
EN300-1608908,Cc1nc(N)c2cccc(C)c2n1
EN300-1694020,NCC1(C(F)(F)F)CC2(CCC2)C1
EN300-1692835,CC(C)c1csc2ncnc(N)c12
EN300-1692850,Cl.Nc1cc(Cl)[nH]c(=O)n1
EN300-1692949,Cl.Cl.NCCc1cn(C2CCOC2)nn1
EN300-1692955,Cc1cc(C)c2c(c1)[C@H](N)CCO2.Cl
EN300-7489926,Nc1ccccc1NC(=O)c1ccc(OCc2cn(CCO)nn2)cc1
EN300-238860,Nc1nnc(-c2cncc(Br)c2)o1
EN300-242981,CCC(N)c1cccc(OC)c1OC
EN300-1830764,CC(C)(N)Cc1c[nH]c2ccccc12
EN300-152868,Cc1ccc(F)cc1-c1nnc(N)o1
EN300-12172,CC(C)C(=O)Nc1ccc(-c2csc(N)n2)cc1
EN300-264076,Cn1nc(N)nc1C(C)(C)C
EN300-302013,COc1cc(CN)on1
EN300-36599954,Cl.Cl.NCCc1nc2cc(-c3ccc(-c4nc(C(N)=O)co4)cc3)ccc2[nH]1
EN300-36600411,Cl.NCc1ccc2nocc2c1
EN300-1699717,Cl.Nc1ccc2cnccc2c1
EN300-1699725,CC1(C)C2CCC1(CCN)CC2.Cl
EN300-1699797,Cc1nc([C@H](N)CO)n[nH]1.Cl.Cl
EN300-1662391,COCC1(CCN)CCCC1
EN300-1609108,CC1(c2cc(N)on2)CC1
EN300-1609141,CCC(N)c1cc(OC)cc(OC)c1.Cl
EN300-1609231,Cl.NC(=O)C1(N)CC(CO)C1
EN300-1609245,CSc1ccc(CN)o1.Cl
EN300-1588750,Cl.NCCCc1nc(O)cc(=O)[nH]1
EN300-109504,COc1c(F)ccc(F)c1N
EN300-1693173,Cc1cccc(N2CCC(N)C2=O)c1
EN300-1693178,Cc1cccc(N2CCC(N)C2)c1
EN300-1693188,COc1ccc([C@@H](O)CN)cc1.Cl
EN300-1693230,Nc1ccc2nccnc2c1Cl
EN300-1693694,Cc1ccc(CN)c(F)c1.Cl
EN300-1605242,CC(C)(CN)N1CCCC1.Cl.Cl
EN300-1608421,NCC1CCCC1N1CCCS1(=O)=O
EN300-412632,CC(C)c1nnc(CCN)s1.Cl.Cl
EN300-1693503,Cl.NC[C@H](O)c1ccccc1
EN300-227215,CC(N)c1csc(-c2ccccc2F)n1.Cl
EN300-226347,Cc1cc2cc(N)ccc2[nH]c1=O
EN300-231127,CN1CCN(c2ccc(N)cc2F)CC1
EN300-230814,CC(C)Cn1cc(CN)cn1
EN300-104308,NCCc1ccc(Oc2ccccc2)c(F)c1
EN300-297351,CSCCC(N)C(=O)N(C)C.Cl
EN300-179831,Cc1ccc2cc(N)ccc2n1
EN300-37084925,Cl.NC1(c2ccc(Br)cc2)CC2(CC2)C1
EN300-28332243,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](N)C(C)(C)C)cc1.Cl.Cl
EN300-1700258,CC(C)(C)c1cc(N)ccc1O.Cl
EN300-1662910,Cl.Cl.Nc1cccc(-c2cc[nH]c(=O)n2)c1
EN300-1662955,CNC(=O)/C=C/CN.Cl
EN300-1663198,Cl.Cl.NCCCc1cccnc1
EN300-1611701,NCc1cc(F)c(F)c(F)c1
EN300-7288836,Cn1nc(Cl)nc1N
EN300-137416,N#Cc1n[nH]c(N)n1
EN300-7338618,Nc1ncccc1C(F)F
EN300-1693958,Cl.Nc1ccc(F)c(O)c1F
EN300-1693961,C[C@@H]1CC[C@H](CN)N1C.Cl.Cl
EN300-1693993,Cc1cc(N)nn1-c1ccccc1F.Cl
EN300-1694077,Cl.N[C@H]1CCCCNC1=O
EN300-1694119,Nc1ccc2nccnc2c1I
EN300-1608686,CC(C)(O)c1cnc(N)cn1
EN300-318040,CN(C)S(=O)(=O)c1cnc(N)nc1
EN300-1693702,Br.Nc1nc2c(s1)Cc1ccccc1-2
EN300-1693894,Cl.NCc1cccc(C2CC2)c1
EN300-37082464,CCCCn1c(C(C)(C)CN)nc2ccccc21.Cl.Cl
EN300-250496,CCC1(C(C)C)CC1N.Cl
EN300-244252,CC(C)(CN)C1CCC1.Cl
EN300-245691,COCC(CN)c1ccc(Cl)cc1
EN300-24651,NCC1(c2ccccc2)CCCC1
EN300-246882,NCCC1(CO)CC1
EN300-303917,Cn1c(N)nc2cnccc21
EN300-96827,Nc1n[nH]c2cc(Br)ccc12
EN300-300426,CCn1cc([C@@H]2OCCC[C@H]2CN)cn1
EN300-300670,Cl.NC1C=CCC1
EN300-1700632,Nc1nccc2occc12
EN300-1702638,COc1ccc([C@@H]2CC[C@@H]2N)cc1.Cl
EN300-1663467,Cl.NCC1(c2ccccc2)COCCO1
EN300-1663547,Cl.N[C@@H]1CCC[C@@H]1C1CC1
EN300-1663550,CNC(=O)c1cc(N)c(F)cc1C
EN300-1663701,CNC(=O)c1cc(Br)c(Cl)cc1N
EN300-1653551,Cl.Nc1ccnc(S(N)(=O)=O)c1
EN300-1654158,Cl.Cl.NCc1ccc[n+]([O-])c1
EN300-1654207,C#Cc1c(N)c(C)nn1C
EN300-1654489,COCC1CCC1CN
EN300-26496,Nc1cccc(N2C(=O)CCC2=O)c1
EN300-1590124,NCC1(CC(F)F)CCC1
EN300-1590345,C#CCN1C(=O)COc2cc(F)c(N)cc21
EN300-1694219,Cl.Cl.N[C@]12C[C@H]1CN(Cc1ccccc1)C2
EN300-1695642,Cc1c(N)cc(F)cc1F.Cl
EN300-1695763,CS(=O)(=O)c1ccc(CCN)cc1.Cl
EN300-1695877,CC1CN(CC(O)CN)CCO1
EN300-1662447,Nc1cc(Br)c2c(c1)OCO2
EN300-1663247,CC(C)(c1ccc(N)cc1)c1ccc(O)cc1
EN300-1693931,Nc1ccnc(COc2ccccc2)n1
EN300-1694043,CC(C)COc1ccc(CN)cc1.Cl
EN300-1231776,COCC(N)c1cnn(C)c1
EN300-1247404,Nc1nnc(N2CCCC2)[nH]1
EN300-1255891,Nc1oncc1-c1cccs1
EN300-1263024,Nc1nc(Cn2cccn2)cs1
EN300-1267258,CC1(C)CC(=O)NC1CN
EN300-227655,Nc1nc(-c2ccc(F)cc2F)cs1
EN300-241320,COC1CN(c2ccc(N)cc2)C1
EN300-247490,CCc1ccc(N)cc1OC
EN300-234853,NCC1(c2cccs2)CCOCC1
EN300-248822,Cl.N[C@@H]1CC[C@H]1C(F)(F)F
EN300-301023,Cl.NCCS(=O)C(F)(F)F
EN300-301084,Cc1nc(C#N)c(N)o1
EN300-301285,C[C@H](N)COc1c(F)cccc1F.Cl
EN300-304671,CCN(CC)CC(N)(CC)CC
EN300-304983,Cc1cnc(-c2cccc(N)c2)[nH]1.Cl.Cl
EN300-305638,Cl.NCC1SCCS1
EN300-36970556,C#Cc1cccc(NC(=O)CCCN)c1.Cl
EN300-66656,Cl.Nc1cccc(S(=O)C(F)F)c1
EN300-1702721,COCC(C)(N)COC
EN300-1664585,CC1(C)C2CCC1(N)CC2.Cl
EN300-1664607,CC1(C)CCC(N)(CO)C1.Cl
EN300-1588739,CC(N)C(=O)NC1CC1.Cl
EN300-1589223,NCC1(Sc2ccc(Br)cc2)CC1
EN300-1654940,CS(=O)(=O)c1sccc1CN.Cl
EN300-1654949,COCC(N)(COC)COC
EN300-1654978,C#CC(=O)NCCN.O=C(O)C(F)(F)F
EN300-63995,CC1(c2cccc(CN)c2)NC(=O)NC1=O
EN300-65524,COc1cc(CN)cc(Cl)c1OC.Cl
EN300-1696011,CC(C)(C)n1cccc(N)c1=O.Cl
EN300-1696025,C[C@H](N)c1csc2ccccc12.Cl
EN300-1696036,Cl.Cl.NCCc1ccnnc1
EN300-1696686,CC1(C)SCCC1CN.Cl
EN300-7611636,CNC(=O)C(C)CN.Cl
EN300-7646369,Cl.NCC1CNC(=O)CO1
EN300-7683738,CNC(=O)CC(C)(C)N.Cl
EN300-7713499,CNC(=O)[C@@H](N)C(C)(C)C.Cl
EN300-1694099,Cc1nnc(CCCN)s1.Cl
EN300-1694125,Nc1ncc(CC2COCCO2)s1
EN300-1694142,Cl.Nc1ccc(NC(=O)C2CCC2)cn1
EN300-1694144,Nc1ccc(-c2cc(F)c(F)c(F)c2)cc1
EN300-1694206,Nc1cc(Br)c(I)c(Br)c1
EN300-1694217,CC1(C)[C@H]2CC=C(CCN)[C@@H]1C2.Cl
EN300-33047783,CCn1nc(N)c(O)n1
EN300-227685,Nc1cc(Sc2ccccn2)cc([N+](=O)[O-])c1
EN300-227696,Nc1cc(Sc2ccc(Cl)cc2)cc([N+](=O)[O-])c1
EN300-228328,CCCCCN(CCCCC)CC(C)N
EN300-228374,CC(=NOc1cc(N)cc([N+](=O)[O-])c1)c1ccc(C)cc1
EN300-232068,Cn1cc(Cl)c(CN)n1
EN300-239671,Nc1cncc2cccnc12
EN300-225575,Cl.NCC1(CF)CCOCC1
EN300-250761,NC(C1CCCCC1)C1CCCCC1
EN300-306320,CC1(c2ccc(N)cc2)CC(=O)NC1=O.Cl
EN300-307191,NCc1cccc2c1OC(F)(F)O2
EN300-1478786,Cl.Cl.NCCCc1ccccn1
EN300-142474,Nc1c(Br)cccc1I
EN300-173081,Nc1ccc(O)nc1C(F)(F)F
EN300-1590030,Cc1nscc1N.Cl
EN300-213227,C[C@@H](N)CN(C)C
EN300-53142,Nc1nc2scc(-c3ccccc3)c2c(=O)[nH]1
EN300-62868,NC1CCc2nc(-c3ccccc3)cn2C1
EN300-1696897,CNC(=O)c1ccc(CN)cn1.Cl.Cl
EN300-1696974,Cl.NCc1ccc2nsnc2c1
EN300-1697032,Cl.NCC1CCC(F)C1
EN300-1697067,Cl.NCC1Oc2ccccc2-c2ccsc21
EN300-1697288,Cl.NCc1cscc1C(F)(F)F
EN300-318176,CC(C)O[C@@]1(C)C[C@H]1N.Cl
EN300-1664788,Cl.N[C@@H]1CCc2c(Cl)cccc21
EN300-7843316,Cc1cc(C)c(C)c(N)c1C.Cl
EN300-1664816,Cc1cc(CN)c(C)n1C1CC1
EN300-1664861,Cl.Nc1nc(-c2ccc(Br)s2)cs1
EN300-1664869,Cl.Nc1ncc(CC2CCOC2)s1
EN300-1665863,CC1(C)SCCC1CN
EN300-1695561,Cl.Cl.Nc1ccc(C(F)F)nc1
EN300-1695592,CC1(C)[C@H]2C[C@@H](N)C[C@H]21.Cl
EN300-1695594,CC1(C)[C@H]2C[C@H](N)C[C@H]21.Cl
EN300-1695626,Cl.NCC1CC=CCO1
EN300-1695643,Nc1nc(-c2cc(Cl)ccc2Cl)no1
EN300-1600887,NCCC1COCCO1
EN300-236269,Nc1c(-c2ccc(F)cc2)nc2ccccn12
EN300-232253,CCn1cc(C)c(N)n1
EN300-232267,COc1ccc(OCc2cccc(N)c2)cc1
EN300-236330,Cc1cccc(-n2nc3c(c2N)CSC3)c1
EN300-231763,Cc1nccn1-c1ccc(CN)cc1
EN300-33130574,Cl.NCc1cc(OC(F)(F)F)ccc1F
EN300-66379,CC(C)Cc1nnc(N)o1
EN300-66517,CSCCC(N)C(=O)Nc1ccc2oc(=O)[nH]c2c1.Cl
EN300-13132,CN(C)c1ccc(Cn2nccc2N)cc1
EN300-02609,Nc1nc(COc2ccc(Br)cc2)cs1
EN300-71480,Nc1cnn(CC(O)CN2CCCC2)c1
EN300-28230,Nc1ccc(NC(=O)NCC2CCCO2)cc1
EN300-43972,Cl.NCc1nnc[nH]1
EN300-132119,Nc1cc(Cl)c(C(F)(F)F)cn1
EN300-36093,CC(C)c1nc2cc(N)ccc2o1
EN300-252328,NCC1(N2CCOCC2)CCOCC1
EN300-252424,Cl.N[C@@H]1C[C@H]1c1ccccc1F
EN300-33340838,NCCc1nc2cc(-c3cccc(-c4ncco4)c3)ccc2[nH]1
EN300-33365660,Cl.Cl.NCCc1nc2ccccc2n1-c1cccc(Cl)c1
EN300-37097701,Cc1cc(Cl)c(CN)nc1Br.Cl
EN300-256675,NC(CO)Cc1cccc(F)c1
EN300-30001,Cc1ccc(N)cc1.Cl
EN300-86484,N#Cc1cccc(-c2n[nH]c(N)n2)c1
EN300-1657500,C[C@@H](N)COC(C)(C)C
EN300-1657543,Cl.Cl.NCCc1c[nH]c2ncc(C(F)(F)F)cc12
EN300-1657545,Nc1nc2n(n1)CCC(=O)N2
EN300-1657553,CC(C)(CN)N1CCSCC1.Cl.Cl
EN300-116159,Nc1n[nH]c2ccncc12
EN300-1699073,CC(C)(N)C#Cc1ccccc1
EN300-61766,Cc1ccc(N)c(OC(F)(F)F)c1
EN300-1721153,Cl.N[C@H](c1ccc(Br)cc1)C(F)F
EN300-1721194,Nc1cc(F)ncc1F
EN300-1721224,CC(C)CNC(=O)CCN.Cl
EN300-1721232,Cl.Cl.Cn1nccc1C(C)(C)N
EN300-1721281,Nc1ccnc(SCc2ccccc2)c1
EN300-1721333,NCCN(C(=O)c1ccc(Cl)cc1Cl)c1ccc(OCc2ccc(Cl)cc2)cc1
EN300-1721397,Cl.N#Cc1ccc([C@H](N)C(F)F)cc1
EN300-1721416,CCCn1cc(CN)c(C)n1.Cl.Cl
EN300-1266000,Br.Nc1nc2c(s1)CCC2
EN300-1272094,CO[C@@H]1CCCCC[C@H]1N
EN300-1387193,Nc1ccc(Cl)c2c1C(=O)NC2
EN300-1442114,NCc1cn2cccc(Br)c2n1
EN300-1601021,CC(C)(C)c1nnc(N)[nH]1
EN300-233746,Nc1ccccc1-c1nn[nH]n1
EN300-1716913,Cc1cc(N2C(=O)C3C(C2=O)C3(C)C)ccc1N
EN300-1716914,CC1(C)C2C(=O)N(c3ccc(F)c(N)c3)C(=O)C21
EN300-1716915,COc1ccc(N2C(=O)C3C(C2=O)C3(C)C)cc1N
EN300-1717073,Cl.N[C@@H]1CC2(CCCC2)Oc2ccc(F)cc21
EN300-1722991,C=CCNC(=O)c1ccc(N)cc1O
EN300-1722999,Cl.Cn1nc(CN)cc1C(N)=O
EN300-1723068,COC(C)(CCCN)OC
EN300-1723092,C[C@@H](NC(=O)CCN)c1ccccc1.Cl
EN300-1723412,Cl.N[C@H](C1CC1)C(F)(F)F
EN300-1706899,CC(C)N1CC[C@@H](N)[C@@H]1c1ccc(F)c(F)c1
EN300-1707024,Nc1nccc(CO)n1
EN300-1707672,Nc1nc2cccnc2o1
EN300-1707772,Cl.NCCn1cc(I)cn1
EN300-26275663,CCCC(N)C(=O)NC.Cl
EN300-1709065,Cl.Nc1cccc(C2CC2(F)F)c1
EN300-1709097,Cc1nc(N)c2cnn(Cc3cccc(Cl)c3)c2n1
EN300-1709110,CC(CN)c1ncc[nH]1.Cl.Cl
EN300-7417171,Cl.N[C@@H]1CCOc2ccccc21
EN300-6480393,CSCC(N)Cc1ccc(F)cc1F.Cl
EN300-6480398,COC1C(N)C2CCCC21
EN300-6480586,NC(c1ccccc1)c1cccc(Cl)c1Cl
EN300-1719770,Cc1cc(O)c(Cl)cc1N.Cl
EN300-1719796,NCC1CCC2(C1)OCCO2
EN300-1720106,CN1CC(C)(CN)C1=O.Cl
EN300-123869,CC1(C)OCC(CN)CO1
EN300-124287,Nc1cnn(-c2ccccc2)n1
EN300-304298,CN1CCc2c(N)cccc2C1=O
EN300-309706,Nc1ccc2c(c1)C1(CCCCC1)C(=O)N2
EN300-1601356,CC(C)(N)c1cncc(F)c1
EN300-1602632,NCCOC1CCCc2ccccc21
EN300-233954,Nc1cnc2[nH]cnc2c1
EN300-1605441,Cl.NC1CCCCCC1(F)F
EN300-1665664,NCc1nc2c(s1)CCCCC2
EN300-1717124,CC1(C)CC(=O)N(c2ccc(Br)c(N)c2)C1=O
EN300-1717422,Cc1cc(OCc2cccnc2)ccc1N
EN300-1723482,N[C@@H]1CC[C@H]1N1CCCC1
EN300-1723522,Cc1ccc(CN)cc1C.Cl
EN300-1723670,Nc1nc(-c2ccc(C(F)(F)F)cc2)no1
EN300-1723727,Cl.NC[C@]12CCC[C@H]1CCO2
EN300-1723819,CC(O)(CN)C1CCCC1.Cl
EN300-1723858,CCn1c(N)nc2c1CCCC2.Cl
EN300-1245498,CCCc1conc1N
EN300-1258671,Cc1nn(CCO)c(N)c1Br
EN300-1261505,CCC(N)(CC)C(C)C
EN300-1263816,CCC(C)N1CCC(CN)C1
EN300-1264986,Cl.Cl.NCC#Cc1cccnc1
EN300-7423847,Cl.NCc1ncc(C(F)(F)F)cc1Cl
EN300-6480725,CC(C)C12COC(CN)(C1)C2
EN300-6480804,Cl.NCC1CC(C(F)F)C1
EN300-6480810,Nc1nc(-c2ccc(F)cc2F)c(F)s1
EN300-6480815,Cl.NC(c1ccccc1)C1CC1c1ccccc1Br
EN300-1720436,COc1cnc(CN)cn1.Cl.Cl
EN300-1720602,C[C@@H](N)c1coc2ccccc12.Cl
EN300-130877,Cc1c(N)cnn1C(C)(C)C
EN300-126409,CS(=O)(=O)c1ccc(N)cc1C(F)F.Cl
EN300-28332912,COc1ccc(NC(=O)CCN)cc1N1CCC(=O)NC1=O.Cl
EN300-1629721,NC1(c2ccc(F)cc2)CCCCC1
EN300-1665568,CC1(c2cc(N)no2)CC1
EN300-1717441,C=C(CN)C1CCOCC1.Cl
EN300-1717592,Cl.Cl.N[C@H]1C[C@@H](Cn2ccnc2)C1
EN300-1724075,Cl.NCC(O)(CO)CO
EN300-1724139,Nc1ccc(-n2cnnn2)c(F)c1
EN300-1724184,Cl.N[C@@H](C1CC1)C(F)(F)F
EN300-1724208,Cl.N[C@@H]1CC2(CCC2)Oc2ccc(F)cc21
EN300-101621,NCCN1CCNC1=S
EN300-195987,Nc1cc(O)ccn1
